"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"4878707";"Layang Lama";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2896151";"rabinnankhwa";"8";"0";"8";"7";"1";"4";"4";"0";"null";"null";"0.0";"1.0";"0.875";"0.125";"0.5";"0.5";"0.0";"3"
"4497668";"Ukes Lakhaju";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2888047";"Janifm";"16";"0";"16";"15";"1";"8";"8";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"0.5";"0.5";"0.0";"2"
"3375477";"Saroj Pokhrel";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2883941";"visualicia";"159";"89";"70";"158";"1";"158";"1";"0";"null";"null";"0.559748427672956";"0.44025157232704404";"0.9937106918238994";"0.006289308176100629";"0.9937106918238994";"0.006289308176100629";"0.0";"32"
"4325647";"Sanis Maharjan";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4354316";"Frank_Online";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"69966";"ikiya";"173";"172";"1";"172";"1";"160";"13";"8";"null";"null";"0.9942196531791907";"0.005780346820809248";"0.9942196531791907";"0.005780346820809248";"0.9248554913294798";"0.07514450867052024";"0.046242774566473986";"1"
"3801450";"N Ryan Sharma";"141";"83";"58";"102";"39";"121";"20";"3";"null";"null";"0.5886524822695035";"0.41134751773049644";"0.723404255319149";"0.2765957446808511";"0.8581560283687943";"0.14184397163120568";"0.02127659574468085";"73"
"2859386";"skb347";"182";"0";"182";"181";"1";"182";"0";"0";"null";"null";"0.0";"1.0";"0.9945054945054945";"0.005494505494505495";"1.0";"0.0";"0.0";"16"
"414035";"Akimasa";"58";"8";"50";"15";"43";"49";"9";"0";"null";"null";"0.13793103448275862";"0.8620689655172413";"0.25862068965517243";"0.7413793103448276";"0.8448275862068966";"0.15517241379310345";"0.0";"5"
"3875182";"QuestVolunteer";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"483666";"DanJSY";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"3481954";"Simon Candelaresi";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"864593";"Sazal(Solaris)";"881";"506";"375";"670";"211";"399";"482";"154";"null";"null";"0.5743473325766175";"0.42565266742338254";"0.7604994324631101";"0.2395005675368899";"0.452894438138479";"0.547105561861521";"0.17480136208853575";"62"
"1859964";"StefViajando";"5";"0";"5";"4";"1";"4";"1";"1";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.8";"0.2";"0.2";"2"
"1847672";"wmd123";"16";"0";"16";"15";"1";"14";"2";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"0.875";"0.125";"0.0";"3"
"2896201";"prabhatsgautam";"16";"0";"16";"15";"1";"8";"8";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"0.5";"0.5";"0.0";"4"
"2146630";"Sharotta";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"1212788";"mjfoster83";"5";"0";"5";"4";"1";"4";"1";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.8";"0.2";"0.0";"1"
"1077625";"binamra";"9";"0";"9";"8";"1";"4";"5";"1";"null";"null";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"0.4444444444444444";"0.5555555555555556";"0.1111111111111111";"5"
"631141";"Ryo-a";"1035";"178";"857";"1034";"1";"955";"80";"8";"null";"null";"0.17198067632850242";"0.8280193236714976";"0.9990338164251208";"9.66183574879227E-4";"0.9227053140096618";"0.07729468599033816";"0.007729468599033816";"18"
"2879815";"musimuse";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"3453272";"anupsth";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4063571";"Pitambar Gautam";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"3"
"2412874";"Sumanta";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"1786228";"TamiMorse";"23";"0";"23";"22";"1";"23";"0";"0";"null";"null";"0.0";"1.0";"0.9565217391304348";"0.043478260869565216";"1.0";"0.0";"0.0";"1"
"4866362";"Punaram Kharel";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3342657";"Theroyale";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"2986335";"Bharati Adhikari";"19";"0";"19";"18";"1";"15";"4";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"0.7894736842105263";"0.21052631578947367";"0.0";"1"
"94578";"andygol";"6";"5";"1";"5";"1";"0";"6";"6";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.0";"1.0";"1.0";"1"
"4456755";"Milan Awale";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"217467";"tgertin";"45";"0";"45";"44";"1";"15";"30";"1";"null";"null";"0.0";"1.0";"0.9777777777777777";"0.022222222222222223";"0.3333333333333333";"0.6666666666666666";"0.022222222222222223";"6"
"5034444";"laxmi krishna Prajapati";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1122708";"zaizone";"272";"0";"272";"271";"1";"272";"0";"0";"null";"null";"0.0";"1.0";"0.9963235294117647";"0.003676470588235294";"1.0";"0.0";"0.0";"2"
"4350404";"Krish42";"17";"13";"4";"16";"1";"10";"7";"5";"null";"null";"0.7647058823529411";"0.23529411764705882";"0.9411764705882353";"0.058823529411764705";"0.5882352941176471";"0.4117647058823529";"0.29411764705882354";"3"
"1806748";"Alien_mah";"97";"0";"97";"0";"97";"89";"8";"4";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.9175257731958762";"0.08247422680412371";"0.041237113402061855";"7"
"1876372";"smjrifle";"2";"0";"2";"1";"1";"1";"1";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.5";"0.5";"0.0";"1"
"2875810";"Kerstin Saalmann";"168";"0";"168";"167";"1";"150";"18";"0";"null";"null";"0.0";"1.0";"0.9940476190476191";"0.005952380952380952";"0.8928571428571429";"0.10714285714285714";"0.0";"5"
"2892197";"Raja streetmap";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2949542";"Loojah";"15";"8";"7";"14";"1";"10";"5";"4";"null";"null";"0.5333333333333333";"0.4666666666666667";"0.9333333333333333";"0.06666666666666667";"0.6666666666666666";"0.3333333333333333";"0.26666666666666666";"3"
"4760005";"TeaTime13";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3187134";"Saharsha";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"4350413";"Sheru Thakuri";"8";"7";"1";"7";"1";"3";"5";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.375";"0.625";"0.0";"2"
"2400693";"SoleneV";"47";"0";"47";"0";"47";"11";"36";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.23404255319148937";"0.7659574468085106";"0.0";"1"
"2752952";"jorgkv";"6";"0";"6";"5";"1";"6";"0";"0";"null";"null";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"2884031";"Allison Suhan";"11";"0";"11";"0";"11";"9";"2";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8181818181818182";"0.18181818181818182";"0.18181818181818182";"1"
"2859455";"Jeenal";"425";"0";"425";"359";"66";"380";"45";"1";"null";"null";"0.0";"1.0";"0.8447058823529412";"0.15529411764705883";"0.8941176470588236";"0.10588235294117647";"0.002352941176470588";"38"
"3346854";"Katelips";"423";"0";"423";"422";"1";"352";"71";"2";"null";"null";"0.0";"1.0";"0.9976359338061466";"0.002364066193853428";"0.8321513002364066";"0.16784869976359337";"0.004728132387706856";"6"
"283037";"DasNordlicht";"295";"0";"295";"294";"1";"274";"21";"17";"null";"null";"0.0";"1.0";"0.9966101694915255";"0.003389830508474576";"0.9288135593220339";"0.0711864406779661";"0.0576271186440678";"2"
"4362717";"ZAMO59";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2720182";"BGMSM";"9";"0";"9";"8";"1";"4";"5";"1";"null";"null";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"0.4444444444444444";"0.5555555555555556";"0.1111111111111111";"2"
"3289490";"AmritaT";"14";"13";"1";"13";"1";"11";"3";"0";"null";"null";"0.9285714285714286";"0.07142857142857142";"0.9285714285714286";"0.07142857142857142";"0.7857142857142857";"0.21428571428571427";"0.0";"2"
"24996";"Nama";"70";"41";"29";"37";"33";"30";"40";"11";"null";"null";"0.5857142857142857";"0.4142857142857143";"0.5285714285714286";"0.4714285714285714";"0.42857142857142855";"0.5714285714285714";"0.15714285714285714";"13"
"1573308";"Quinn Comendant";"9";"8";"1";"8";"1";"9";"0";"0";"null";"null";"0.8888888888888888";"0.1111111111111111";"0.8888888888888888";"0.1111111111111111";"1.0";"0.0";"0.0";"2"
"4723182";"Kshitij Subedi";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3346843";"KAnnGlueck";"204";"0";"204";"0";"204";"181";"23";"15";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8872549019607843";"0.11274509803921569";"0.07352941176470588";"2"
"2875777";"Pimail Project";"62";"0";"62";"61";"1";"46";"16";"16";"null";"null";"0.0";"1.0";"0.9838709677419355";"0.016129032258064516";"0.7419354838709677";"0.25806451612903225";"0.25806451612903225";"2"
"2879872";"Yunjie";"221";"0";"221";"220";"1";"221";"0";"0";"null";"null";"0.0";"1.0";"0.995475113122172";"0.004524886877828055";"1.0";"0.0";"0.0";"1"
"827808";"yogi_ks";"1496";"0";"1496";"1026";"470";"1452";"44";"0";"null";"null";"0.0";"1.0";"0.6858288770053476";"0.3141711229946524";"0.9705882352941176";"0.029411764705882353";"0.0";"37"
"274857";"Supaplex";"170";"169";"1";"169";"1";"168";"2";"0";"null";"null";"0.9941176470588236";"0.0058823529411764705";"0.9941176470588236";"0.0058823529411764705";"0.9882352941176471";"0.011764705882352941";"0.0";"3"
"1847730";"Geoaashu";"7";"6";"1";"0";"7";"7";"0";"0";"null";"null";"0.8571428571428571";"0.14285714285714285";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"2257299";"nokutu";"58";"57";"1";"0";"58";"27";"31";"5";"null";"null";"0.9827586206896551";"0.017241379310344827";"0.0";"1.0";"0.46551724137931033";"0.5344827586206896";"0.08620689655172414";"1"
"655800";"hpanno";"171";"0";"171";"170";"1";"166";"5";"1";"null";"null";"0.0";"1.0";"0.9941520467836257";"0.005847953216374269";"0.9707602339181286";"0.029239766081871343";"0.005847953216374269";"3"
"2531732";"Bastenbas";"19";"0";"19";"18";"1";"19";"0";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"1.0";"0.0";"0.0";"3"
"1634734";"procyon43";"54";"0";"54";"53";"1";"54";"0";"0";"null";"null";"0.0";"1.0";"0.9814814814814815";"0.018518518518518517";"1.0";"0.0";"0.0";"1"
"29111";"hsc666";"1";"0";"1";"0";"1";"0";"1";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"1.0";"1"
"5001723";"Nilesh Prz";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4350337";"Hira Adhikari";"4";"3";"1";"3";"1";"3";"1";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.75";"0.25";"0.0";"1"
"4223366";"surit";"5";"0";"5";"4";"1";"0";"5";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.0";"1.0";"0.0";"1"
"4350340";"Apsara Rai";"18";"17";"1";"17";"1";"6";"12";"0";"null";"null";"0.9444444444444444";"0.05555555555555555";"0.9444444444444444";"0.05555555555555555";"0.3333333333333333";"0.6666666666666666";"0.0";"1"
"213451";"Richard Phillips";"201";"200";"1";"200";"1";"196";"5";"0";"null";"null";"0.9950248756218906";"0.004975124378109453";"0.9950248756218906";"0.004975124378109453";"0.9751243781094527";"0.024875621890547265";"0.0";"2"
"4964739";"Panc Bike";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2896356";"Joseph Renzi";"16";"0";"16";"15";"1";"16";"0";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"1.0";"0.0";"0.0";"1"
"2884070";"ARCK9Kathy";"33";"0";"33";"32";"1";"32";"1";"0";"null";"null";"0.0";"1.0";"0.9696969696969697";"0.030303030303030304";"0.9696969696969697";"0.030303030303030304";"0.0";"3"
"4350345";"Saurav_shrestha";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2896353";"Aashish Bhattarai";"18";"0";"18";"17";"1";"18";"0";"0";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"1.0";"0.0";"0.0";"2"
"2871782";"BernaWang";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2904546";"Janaks";"5";"0";"5";"0";"5";"1";"4";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.2";"0.8";"0.4";"2"
"4456861";"सुशिल कठेत";"3";"1";"2";"2";"1";"3";"0";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"3"
"4526490";"Callisto Himal Khadka";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1962477";"jc67";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4809149";"Sandip Joshi";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4039113";"Ashish Thapa";"8";"0";"8";"7";"1";"8";"0";"0";"null";"null";"0.0";"1.0";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"2871775";"cjlavery";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"2"
"1704472";"Emmanuel Bama";"116";"0";"116";"0";"116";"116";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"8"
"61955";"moaxey";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2359841";"StayGold";"563";"71";"492";"562";"1";"545";"18";"12";"null";"null";"0.1261101243339254";"0.8738898756660746";"0.9982238010657194";"0.0017761989342806395";"0.9680284191829485";"0.03197158081705151";"0.021314387211367674";"10"
"1663504";"FofB";"82";"81";"1";"0";"82";"68";"14";"6";"null";"null";"0.9878048780487805";"0.012195121951219513";"0.0";"1.0";"0.8292682926829268";"0.17073170731707318";"0.07317073170731707";"1"
"1806864";"blickieluk";"67";"0";"67";"66";"1";"67";"0";"0";"null";"null";"0.0";"1.0";"0.9850746268656716";"0.014925373134328358";"1.0";"0.0";"0.0";"1"
"2867744";"GS15";"11";"0";"11";"10";"1";"11";"0";"0";"null";"null";"0.0";"1.0";"0.9090909090909091";"0.09090909090909091";"1.0";"0.0";"0.0";"1"
"2859559";"Ma Mo";"146";"0";"146";"0";"146";"146";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"13"
"3490360";"Srijit Sharma";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"86545";"synchron";"116";"0";"116";"115";"1";"116";"0";"0";"null";"null";"0.0";"1.0";"0.9913793103448276";"0.008620689655172414";"1.0";"0.0";"0.0";"6"
"3568162";"Raul Shk";"3";"2";"1";"0";"3";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"524831";"fmoine";"853";"738";"115";"852";"1";"217";"636";"580";"null";"null";"0.8651817116060961";"0.13481828839390386";"0.9988276670574443";"0.0011723329425556857";"0.2543962485345838";"0.7456037514654161";"0.6799531066822978";"39"
"2904635";"stevetulowiecki";"95";"0";"95";"0";"95";"87";"8";"6";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.9157894736842105";"0.08421052631578947";"0.06315789473684211";"19"
"4883026";"Nahoh Nepal";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2859570";"meghanhayes";"65";"0";"65";"0";"65";"65";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"3"
"2871862";"lmawhinney";"6";"0";"6";"0";"6";"6";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3944984";"Shreedhar Singh";"6";"5";"1";"0";"6";"5";"1";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"0.0";"2"
"549422";"l-ambda";"381";"0";"381";"380";"1";"379";"2";"1";"null";"null";"0.0";"1.0";"0.9973753280839895";"0.0026246719160104987";"0.994750656167979";"0.005249343832020997";"0.0026246719160104987";"3"
"3383835";"Bishwash Poudel";"6";"5";"1";"5";"1";"6";"0";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"2052661";"Prawchan";"215";"214";"1";"214";"1";"99";"116";"107";"null";"null";"0.9953488372093023";"0.004651162790697674";"0.9953488372093023";"0.004651162790697674";"0.4604651162790698";"0.5395348837209303";"0.49767441860465117";"3"
"2884097";"pradhyu";"96";"0";"96";"0";"96";"37";"59";"38";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.3854166666666667";"0.6145833333333334";"0.3958333333333333";"1"
"361003";"Cascafico";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"4186637";"Himal Simkhada";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"4641396";"RITESH007";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"999995";"pkoby";"270";"0";"270";"269";"1";"269";"1";"0";"null";"null";"0.0";"1.0";"0.9962962962962963";"0.003703703703703704";"0.9962962962962963";"0.003703703703703704";"0.0";"2"
"2880019";"Fernando Cruz";"9";"8";"1";"8";"1";"5";"4";"4";"null";"null";"0.8888888888888888";"0.1111111111111111";"0.8888888888888888";"0.1111111111111111";"0.5555555555555556";"0.4444444444444444";"0.4444444444444444";"1"
"4694652";"Teafresho";"3";"1";"2";"1";"2";"3";"0";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"1.0";"0.0";"0.0";"3"
"3781122";"Mandish Maharjan";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4088322";"Amol Acharya";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"98876";"rsoden";"11";"10";"1";"10";"1";"6";"5";"3";"null";"null";"0.9090909090909091";"0.09090909090909091";"0.9090909090909091";"0.09090909090909091";"0.5454545454545454";"0.45454545454545453";"0.2727272727272727";"1"
"2876011";"synap";"264";"18";"246";"263";"1";"254";"10";"1";"null";"null";"0.06818181818181818";"0.9318181818181818";"0.9962121212121212";"0.003787878787878788";"0.9621212121212122";"0.03787878787878788";"0.003787878787878788";"15"
"4518405";"Bishnu Thapa";"7";"4";"3";"4";"3";"5";"2";"0";"null";"null";"0.5714285714285714";"0.42857142857142855";"0.5714285714285714";"0.42857142857142855";"0.7142857142857143";"0.2857142857142857";"0.0";"6"
"2843241";"shioriko";"778";"544";"234";"777";"1";"757";"21";"18";"null";"null";"0.699228791773779";"0.30077120822622105";"0.9987146529562982";"0.0012853470437017994";"0.9730077120822622";"0.02699228791773779";"0.02313624678663239";"23"
"2880105";"ngawang";"23";"0";"23";"22";"1";"6";"17";"16";"null";"null";"0.0";"1.0";"0.9565217391304348";"0.043478260869565216";"0.2608695652173913";"0.7391304347826086";"0.6956521739130435";"1"
"1069655";"Milli1201";"17";"16";"1";"16";"1";"0";"17";"0";"null";"null";"0.9411764705882353";"0.058823529411764705";"0.9411764705882353";"0.058823529411764705";"0.0";"1.0";"0.0";"3"
"2888295";"PaulinePanda";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"2"
"369227";"wikiosm";"13";"0";"13";"12";"1";"13";"0";"0";"null";"null";"0.0";"1.0";"0.9230769230769231";"0.07692307692307693";"1.0";"0.0";"0.0";"3"
"2880101";"Avivtech";"12";"0";"12";"11";"1";"4";"8";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"0.3333333333333333";"0.6666666666666666";"0.0";"2"
"1585736";"noble_akonu";"781";"289";"492";"0";"781";"402";"379";"110";"null";"null";"0.3700384122919334";"0.6299615877080665";"0.0";"1.0";"0.5147247119078106";"0.4852752880921895";"0.14084507042253522";"7"
"3388003";"Snow Leopard";"24";"23";"1";"0";"24";"12";"12";"2";"null";"null";"0.9583333333333334";"0.041666666666666664";"0.0";"1.0";"0.5";"0.5";"0.08333333333333333";"9"
"606809";"llorban";"19";"0";"19";"18";"1";"19";"0";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"1.0";"0.0";"0.0";"1"
"2871930";"roshan213";"39";"0";"39";"38";"1";"19";"20";"0";"null";"null";"0.0";"1.0";"0.9743589743589743";"0.02564102564102564";"0.48717948717948717";"0.5128205128205128";"0.0";"2"
"1872461";"SBassett";"12";"11";"1";"11";"1";"12";"0";"0";"null";"null";"0.9166666666666666";"0.08333333333333333";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"1"
"139856";"redsteakraw";"346";"0";"346";"345";"1";"345";"1";"0";"null";"null";"0.0";"1.0";"0.9971098265895953";"0.002890173410404624";"0.9971098265895953";"0.002890173410404624";"0.0";"1"
"4887069";"Lekha Nath khatiwada";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2843249";"shimoo";"528";"288";"240";"527";"1";"528";"0";"0";"null";"null";"0.5454545454545454";"0.45454545454545453";"0.9981060606060606";"0.001893939393939394";"1.0";"0.0";"0.0";"4"
"2843248";"Taka1012";"170";"169";"1";"169";"1";"149";"21";"15";"null";"null";"0.9941176470588236";"0.0058823529411764705";"0.9941176470588236";"0.0058823529411764705";"0.8764705882352941";"0.12352941176470589";"0.08823529411764706";"8"
"3215978";"नेपाली फूटबल प्रेमी";"43";"42";"1";"0";"43";"42";"1";"0";"null";"null";"0.9767441860465116";"0.023255813953488372";"0.0";"1.0";"0.9767441860465116";"0.023255813953488372";"0.0";"3"
"2843254";"NATSUMI";"1610";"575";"1035";"1609";"1";"1608";"2";"0";"null";"null";"0.35714285714285715";"0.6428571428571429";"0.9993788819875776";"6.211180124223603E-4";"0.9987577639751553";"0.0012422360248447205";"0.0";"288"
"4887060";"Kamal Bista";"4";"3";"1";"0";"4";"4";"0";"0";"null";"null";"0.75";"0.25";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2880117";"dminovi";"2";"0";"2";"1";"1";"0";"2";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.0";"1.0";"0.0";"1"
"2052672";"ramkhoju";"16";"0";"16";"15";"1";"0";"16";"4";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"0.0";"1.0";"0.25";"1"
"1704570";"bosman542";"14";"0";"14";"13";"1";"0";"14";"6";"null";"null";"0.0";"1.0";"0.9285714285714286";"0.07142857142857142";"0.0";"1.0";"0.42857142857142855";"1"
